#date,julian_day,pm10
2008-05-23,144,18.7391
2008-05-24,145,16.3913
2008-05-25,146,13.6957
2008-05-26,147,21.2609
2008-05-27,148,26.6087
2008-05-28,149,37.3913
2008-05-29,150,26.9130
2008-05-30,151,17.8696
2008-05-31,152,17.3478
2008-06-01,153,16.6957
2008-06-02,154,20.4348
2008-06-03,155,19.7391
2008-06-04,156,18.6522
2008-06-05,157,17.4348
2008-06-06,158,19.1304
2008-06-07,159,28.3478
2008-06-08,160,42.0870
2008-06-09,161,33.0435
2008-06-10,162,28.5217
2008-06-11,163,29.3913
2008-06-12,164,40.8696
2008-06-13,165,27.4783
2008-06-14,166,41.4783
2008-06-15,167,58.2174
2008-06-16,168,62.1304
2008-06-17,169,39.8261
2008-06-18,170,37.0435
2008-06-19,171,47.0435
2008-06-20,172,39.9286
2008-06-21,173,36.7391
2008-06-22,174,37.9565
2008-06-23,175,37.8696
2008-06-24,176,51.5652
2008-06-25,177,30.4783
2008-06-26,178,23.8261
2008-06-27,179,37.3913
2008-06-28,180,44.8261
2008-06-29,181,42.6522
2008-06-30,182,32.9130
2008-07-01,183,27.4783
2008-07-02,184,44.3478
2008-07-03,185,34.1739
2008-07-04,186,19.7273
2008-07-05,187,23.5217
2008-07-06,188,41.7826
2008-07-07,189,28.3043
2008-07-08,190,22.4348
2008-07-09,191,16.6087
2008-07-10,192,49.5217
2008-07-11,193,51.8636
2008-07-12,194,25.5500
2008-07-13,195,20.6522
2008-07-14,196,37.9130
2008-07-15,197,34.1250
2008-07-16,198,36.5652
2008-07-17,199,17.9130
2008-07-18,200,28.0000
2008-07-19,201,40.2609
2008-07-20,202,35.5217
2008-07-21,203,35.6957
2008-07-22,204,30.6087
2008-07-23,205,18.3043
2008-07-24,206,16.5217
2008-07-25,207,25.9130
2008-07-26,208,27.0000
2008-07-27,209,21.4783
2008-07-28,210,22.8261
2008-07-29,211,28.6957
2008-07-30,212,28.3913
2008-07-31,213,15.3478
2008-08-01,214,24.9130
2008-08-02,215,36.5652
2008-08-03,216,46.3043
2008-08-04,217,36.6957
2008-08-05,218,31.6522
2008-08-06,219,60.9130
2008-08-07,220,23.0000
2008-08-08,221,19.6087
2008-08-09,222,34.2609
2008-08-10,223,51.0000
2008-08-11,224,43.0000
2008-08-12,225,33.2174
2008-08-13,226,52.0870
2008-08-14,227,25.3478
2008-08-15,228,48.5652
2008-08-16,229,49.8261
2008-08-17,230,32.8261
2008-08-18,231,20.5217
2008-08-19,232,18.7391
2008-08-20,233,27.0000
2008-08-21,234,41.3913
2008-08-22,235,36.6522
2008-08-23,236,28.3913
2008-08-24,237,21.7826
2008-08-25,238,18.0435
2008-08-26,239,15.8696
2008-08-27,240,23.7826
2008-08-28,241,22.3478
2008-08-29,242,22.9565
2008-08-30,243,51.7826
2008-08-31,244,47.0000
2008-09-01,245,15.9130
2008-09-02,246,20.2609
2008-09-03,247,22.1739
2008-09-04,248,15.1739
2008-09-05,249,14.1250
2008-09-06,250,74.0000
2008-09-08,252,13.6364
2008-09-09,253,17.8696
2008-09-10,254,21.4783
2008-09-11,255,12.6957
2008-09-12,256,17.5217
2008-09-13,257,19.0000
2008-09-14,258,18.3043
2008-09-15,259,23.6818
2008-09-16,260,23.6957
2008-09-17,261,19.5652
2008-09-18,262,13.6522
2008-09-19,263,14.3913
2008-09-20,264,10.1304
2008-09-21,265,11.9565
2008-09-22,266,16.6522
2008-09-23,267,16.4783
2008-09-24,268,13.5217
2008-09-25,269,17.6957
2008-09-26,270,12.8696
2008-09-27,271,12.0435
2008-09-28,272,15.0435
2008-09-29,273,17.0870
2008-09-30,274,13.3478
2008-10-01,275,13.0870
2008-10-02,276,13.3478
2008-10-03,277,22.5217
2008-10-04,278,24.6522
2008-10-05,279,17.1739
2008-10-06,280,19.3913
2008-10-07,281,23.8261
2008-10-08,282,31.7826
2008-10-09,283,17.2609
2008-10-10,284,16.6957
2008-10-11,285,11.4348
2008-10-12,286,15.1000
2008-10-13,287,40.0476
2008-10-14,288,45.4348
2008-10-15,289,22.1739
2008-10-16,290,18.1739
2008-10-17,291,16.0000
2008-10-18,292,19.0870
2008-10-19,293,27.4348
2008-10-20,294,54.5217
2008-10-21,295,46.4348
2008-10-22,296,25.2609
2008-10-23,297,26.4783
2008-10-24,298,23.7391
2008-10-25,299,14.9130
2008-10-26,300,12.8261
2008-10-27,301,15.0000
2008-10-28,302,14.8696
2008-10-29,303,19.2174
2008-10-30,304,19.6522
2008-10-31,305,15.3043
2008-11-01,306,20.3478
2008-11-02,307,17.5652
2008-11-03,308,19.1304
2008-11-04,309,15.5217
2008-11-05,310,11.3913
2008-11-06,311,16.4348
2008-11-07,312,19.2174
2008-11-08,313,23.1304
2008-11-09,314,17.7826
2008-11-10,315,24.4783
2008-11-11,316,17.3043
2008-11-12,317,16.9565
2008-11-13,318,17.0870
2008-11-14,319,36.0000
2008-11-15,320,31.4783
2008-11-16,321,19.5652
2008-11-17,322,21.0000
2008-11-18,323,20.0870
2008-11-19,324,18.9130
2008-11-20,325,21.7391
2008-11-21,326,16.5217
2008-11-22,327,18.2609
2008-11-23,328,17.8696
2008-11-24,329,19.1739
2008-11-25,330,20.4348
2008-11-26,331,24.3913
2008-11-27,332,29.9130
2008-11-28,333,21.1304
2008-11-29,334,25.3478
2008-11-30,335,22.8696
2008-12-01,336,24.0435
2008-12-02,337,21.7391
2008-12-03,338,18.4783
2008-12-04,339,21.3478
2008-12-05,340,25.1739
2008-12-06,341,16.3043
2008-12-07,342,15.3478
2008-12-08,343,14.3043
2008-12-09,344,14.6087
2008-12-10,345,12.8696
2008-12-11,346,15.8696
2008-12-12,347,17.1304
2008-12-13,348,19.3043
2008-12-14,349,16.9545
2008-12-15,350,21.3333
2008-12-16,351,15.8571
2008-12-17,352,28.8261
2008-12-18,353,20.8696
2008-12-19,354,24.4783
2008-12-20,355,19.8261
2008-12-21,356,14.4348
2008-12-22,357,17.2609
2008-12-23,358,17.3043
2008-12-24,359,21.0870
2008-12-25,360,21.9565
2008-12-26,361,23.3913
2008-12-27,362,20.1739
2008-12-28,363,19.2174
2008-12-29,364,16.1304
2008-12-30,365,21.5217
2008-12-31,366,19.6087
