#date,julian_day,pm10
2011-03-13,72,11.5833
2011-03-14,73,15.5000
2011-03-15,74,15.9167
2011-03-16,75,12.2083
2011-03-17,76,14.2500
2011-03-18,77,22.8750
2011-03-19,78,13.8750
2011-03-20,79,10.0833
2011-03-21,80,16.2083
2011-03-22,81,17.2500
2011-03-23,82,19.0417
2011-03-24,83,14.2500
2011-03-25,84,16.0000
2011-03-26,85,18.7083
2011-03-27,86,13.1667
2011-03-28,87,18.2083
2011-03-29,88,18.5417
2011-03-30,89,25.4583
2011-03-31,90,15.8750
2011-04-01,91,19.3333
2011-04-02,92,20.3043
2011-04-05,95,29.6667
2011-04-06,96,27.9167
2011-04-07,97,19.7500
2011-04-08,98,19.7917
2011-04-09,99,18.1667
2011-04-10,100,21.2000
2011-04-11,101,18.6667
2011-04-12,102,13.1250
2011-04-13,103,12.4583
2011-04-14,104,21.3333
2011-04-15,105,19.9167
2011-04-16,106,17.2500
2011-04-17,107,12.0417
2011-04-18,108,17.7083
2011-04-19,109,16.5000
2011-04-20,110,20.2917
2011-04-21,111,15.5000
2011-04-22,112,17.2500
2011-04-23,113,15.2500
2011-04-24,114,12.5417
2011-04-25,115,18.2083
2011-04-26,116,21.3333
2011-04-27,117,13.5833
2011-04-28,118,24.0000
2011-04-29,119,21.2917
2011-04-30,120,20.6667
2011-05-01,121,16.5652
2011-05-02,122,14.8333
2011-05-03,123,15.8333
2011-05-04,124,14.2000
2011-05-05,125,6.9000
2011-05-06,126,17.0833
2011-05-07,127,14.5833
2011-05-08,128,8.2083
2011-05-09,129,19.8333
2011-05-10,130,37.2917
2011-05-11,131,60.1250
2011-05-12,132,47.7500
2011-05-13,133,33.7500
2011-05-14,134,29.6250
2011-05-15,135,36.0833
2011-05-16,136,19.2917
2011-05-17,137,14.6667
2011-05-18,138,16.5417
2011-05-19,139,16.8333
2011-05-20,140,18.5833
2011-05-21,141,12.8750
2011-05-22,142,22.0000
2011-05-23,143,34.4583
2011-05-24,144,35.3913
2011-05-25,145,41.3636
2011-05-26,146,86.9583
2011-05-27,147,70.2917
2011-05-28,148,81.1667
2011-05-29,149,42.9167
2011-05-30,150,61.4583
2011-05-31,151,56.7083
2011-06-01,152,60.9167
2011-06-02,153,46.6250
2011-06-03,154,48.1250
2011-06-04,155,37.1667
2011-06-05,156,31.5833
2011-06-06,157,17.6250
2011-06-07,158,34.7083
2011-06-08,159,31.0000
2011-06-09,160,28.0000
2011-06-10,161,39.2917
2011-06-11,162,38.4167
2011-06-12,163,27.9583
2011-06-13,164,17.4167
2011-06-14,165,26.1333
2011-06-15,166,34.5000
2011-06-16,167,29.3333
2011-06-17,168,19.6250
2011-06-18,169,19.4167
2011-06-19,170,23.7917
2011-06-20,171,37.8333
2011-06-21,172,56.6667
2011-06-22,173,47.7500
2011-06-23,174,44.6667
2011-06-24,175,43.6667
2011-06-25,176,29.8333
2011-06-26,177,27.8750
2011-06-27,178,49.3750
2011-06-28,179,56.2917
2011-06-29,180,48.2083
2011-06-30,181,32.9583
2011-07-01,182,50.2500
2011-07-02,183,28.8750
2011-07-03,184,35.7500
2011-07-04,185,25.9583
2011-07-05,186,31.5417
2011-07-06,187,38.1667
2011-07-07,188,20.7727
2011-07-08,189,34.4167
2011-07-09,190,43.8750
2011-07-10,191,21.9167
2011-07-11,192,15.7500
2011-07-12,193,23.8333
2011-07-13,194,36.6667
2011-07-14,195,51.3333
2011-07-15,196,20.7692
2011-07-16,197,18.3750
2011-07-17,198,31.2917
2011-07-18,199,15.6250
2011-07-19,200,26.2083
2011-07-20,201,35.8333
2011-07-21,202,38.5417
2011-07-22,203,17.8750
2011-07-23,204,12.3750
2011-07-24,205,18.0000
2011-07-25,206,17.5417
2011-07-26,207,14.0833
2011-07-27,208,14.8333
2011-07-28,209,19.0500
2011-07-29,210,21.6667
2011-07-30,211,16.2083
2011-07-31,212,19.2917
2011-08-01,213,37.0000
2011-08-02,214,17.0769
2011-08-03,215,32.0000
2011-08-04,216,68.4583
2011-08-05,217,27.0000
2011-08-06,218,23.7647
2011-08-08,220,13.7857
2011-08-09,221,19.0000
2011-08-10,222,10.1250
2011-08-11,223,38.5000
2011-08-12,224,71.7500
2011-08-13,225,55.1250
2011-08-14,226,63.0833
2011-08-15,227,44.3636
2011-08-17,229,34.4545
2011-08-18,230,28.5833
2011-08-19,231,34.2083
2011-08-20,232,23.4783
2011-08-21,233,14.9565
2011-08-22,234,23.4583
2011-08-23,235,33.6154
2011-08-24,236,22.0833
2011-08-25,237,40.2917
2011-08-26,238,36.3750
2011-08-27,239,20.0417
2011-08-28,240,18.0000
2011-08-29,241,23.1250
2011-09-26,269,13.2857
2011-09-27,270,11.7917
2011-09-28,271,11.8333
2011-09-29,272,14.3750
2011-09-30,273,17.5000
2011-10-01,274,15.2609
2011-10-02,275,16.7083
2011-10-03,276,33.1667
2011-10-04,277,69.1739
2011-10-05,278,48.0833
2011-10-06,279,27.4583
2011-10-07,280,21.2500
2011-10-08,281,17.0000
2011-10-09,282,14.7917
2011-10-10,283,18.6250
2011-10-11,284,37.2381
2011-10-12,285,37.3333
2011-10-13,286,68.2083
2011-10-14,287,65.8182
2011-10-15,288,25.0417
2011-10-16,289,28.3333
2011-10-17,290,51.7500
2011-10-18,291,29.7500
2011-10-19,292,31.0833
2011-10-20,293,23.2917
2011-10-21,294,24.2083
2011-10-22,295,33.3750
2011-10-23,296,37.0000
2011-10-24,297,17.9565
2011-10-25,298,12.1429
2011-10-26,299,20.0417
2011-10-27,300,15.3810
2011-10-28,301,18.2778
2011-10-29,302,14.0417
2011-10-30,303,12.8333
2011-10-31,304,17.3750
2011-11-01,305,11.5000
2011-11-02,306,46.6667
2011-11-03,307,89.2500
2011-11-04,308,58.4167
2011-11-05,309,22.6250
2011-11-06,310,12.9167
2011-11-07,311,21.7083
2011-11-08,312,43.7917
2011-11-09,313,37.3333
2011-11-10,314,26.7917
2011-11-11,315,26.1250
2011-11-12,316,24.3333
2011-11-13,317,17.8333
2011-11-14,318,20.4286
2011-11-15,319,17.7917
2011-11-16,320,19.3750
2011-11-17,321,16.9583
2011-11-18,322,15.9167
2011-11-19,323,17.2083
2011-11-20,324,15.2917
2011-11-21,325,26.3750
2011-11-22,326,21.5417
2011-11-23,327,15.0833
2011-11-24,328,16.0833
2011-11-25,329,15.6667
2011-11-26,330,20.8750
2011-11-27,331,13.5417
2011-11-28,332,8.7500
2011-11-29,333,12.7083
2011-11-30,334,20.1818
2011-12-01,335,20.5000
2011-12-02,336,17.0833
2011-12-03,337,14.0000
2011-12-04,338,12.4167
2011-12-05,339,17.4167
2011-12-06,340,27.6667
2011-12-07,341,17.9583
2011-12-08,342,19.4167
2011-12-09,343,24.3333
2011-12-10,344,19.9583
2011-12-11,345,14.9583
2011-12-12,346,20.0000
2011-12-13,347,15.6667
2011-12-14,348,24.5417
2011-12-15,349,15.3750
2011-12-16,350,20.6250
2011-12-17,351,19.0833
2011-12-18,352,18.1250
2011-12-19,353,22.8750
2011-12-20,354,17.8333
2011-12-21,355,18.0000
2011-12-22,356,19.7917
2011-12-23,357,19.0417
2011-12-24,358,17.5417
2011-12-25,359,13.8750
2011-12-26,360,15.7917
2011-12-27,361,17.4167
2011-12-28,362,16.9583
2011-12-29,363,17.2500
2011-12-30,364,21.3750
2011-12-31,365,20.5417
