#date,julian_day,pm10
2005-04-21,111,16.4167
2005-04-22,112,24.2917
2005-04-23,113,25.0833
2005-04-24,114,29.3750
2005-04-25,115,32.1667
2005-04-26,116,14.1250
2005-04-27,117,16.4583
2005-04-28,118,16.6250
2005-04-29,119,15.0000
2005-04-30,120,16.5417
2005-05-01,121,16.4348
2005-05-02,122,16.1667
2005-05-03,123,19.4583
2005-05-04,124,22.7500
2005-05-05,125,22.3333
2005-05-06,126,21.6250
2005-05-07,127,18.9167
2005-05-08,128,12.0870
2005-05-09,129,19.9583
2005-05-10,130,22.5000
2005-05-11,131,30.2917
2005-05-12,132,26.0000
2005-05-13,133,37.5909
2005-05-14,134,37.7083
2005-05-15,135,29.2500
2005-05-16,136,15.1304
2005-05-17,137,19.1250
2005-05-18,138,17.1304
2005-05-19,139,19.0833
2005-05-20,140,39.3333
2005-05-21,141,24.1250
2005-05-22,142,30.6250
2005-05-23,143,75.7917
2005-05-24,144,60.6667
2005-05-25,145,41.3750
2005-05-26,146,68.5417
2005-05-27,147,56.6250
2005-05-28,148,79.3750
2005-05-29,149,52.5000
2005-05-30,150,78.6667
2005-05-31,151,109.8696
2005-06-01,152,63.8750
2005-06-02,153,45.9583
2005-06-03,154,44.6667
2005-06-04,155,42.2609
2005-06-05,156,21.8333
2005-06-06,157,16.2083
2005-06-07,158,22.5000
2005-06-08,159,18.7500
2005-06-09,160,30.4167
2005-06-10,161,37.7391
2005-06-11,162,15.6364
2005-06-12,163,17.4583
2005-06-13,164,25.5789
2005-06-14,165,39.2000
2005-06-16,167,73.1667
2005-06-17,168,84.8750
2005-06-18,169,40.6250
2005-06-19,170,77.0417
2005-06-20,171,101.5833
2005-06-21,172,17.7500
2005-06-22,173,30.6667
2005-06-23,174,42.2917
2005-06-24,175,44.3333
2005-06-25,176,47.4583
2005-06-26,177,14.7083
2005-06-27,178,16.0417
2005-06-28,179,23.5833
2005-06-29,180,25.5417
2005-06-30,181,53.0000
2005-07-01,182,51.7500
2005-07-02,183,42.3750
2005-07-03,184,47.2500
2005-07-04,185,31.6667
2005-07-05,186,16.1667
2005-07-06,187,37.2917
2005-07-07,188,25.5417
2005-07-08,189,17.3750
2005-07-09,190,19.1250
2005-07-10,191,15.1667
2005-07-11,192,16.9091
2005-07-12,193,26.2500
2005-07-13,194,27.9130
2005-07-14,195,23.0000
2005-07-15,196,42.9444
2005-07-16,197,19.6250
2005-07-17,198,16.2917
2005-07-18,199,23.1667
2005-07-19,200,22.8750
2005-07-20,201,48.6250
2005-07-21,202,47.4167
2005-07-22,203,25.8750
2005-07-23,204,32.9167
2005-07-24,205,56.4583
2005-07-25,206,84.1667
2005-07-26,207,90.3333
2005-07-27,208,71.4167
2005-07-28,209,48.4286
2005-07-29,210,25.7917
2005-07-30,211,20.9583
2005-07-31,212,26.5833
2005-08-01,213,28.0833
2005-08-02,214,14.1667
2005-08-03,215,42.8750
2005-08-04,216,55.1250
2005-08-05,217,44.5833
2005-08-06,218,36.9167
2005-08-07,219,25.8333
2005-08-08,220,17.0000
2005-08-09,221,19.8750
2005-08-10,222,20.9167
2005-08-11,223,19.4583
2005-08-12,224,21.9167
2005-08-13,225,40.2083
2005-08-14,226,40.4583
2005-08-15,227,24.8696
2005-08-16,228,31.2500
2005-08-17,229,27.4583
2005-08-18,230,32.1250
2005-08-19,231,52.5417
2005-08-20,232,49.5000
2005-08-21,233,26.6364
2005-08-22,234,19.6667
2005-08-23,235,15.9583
2005-08-24,236,18.9130
2005-08-25,237,27.7083
2005-08-26,238,23.2917
2005-08-27,239,28.2917
2005-08-28,240,21.9167
2005-08-29,241,21.9167
2005-08-30,242,17.8333
2005-08-31,243,18.8750
2005-09-01,244,58.1667
2005-09-02,245,62.7500
2005-09-03,246,55.5417
2005-09-04,247,26.5417
2005-09-05,248,29.2500
2005-09-06,249,21.7059
2005-09-15,258,70.3333
2005-09-16,259,34.7083
2005-09-17,260,28.1250
2005-09-18,261,24.8750
2005-09-19,262,17.6667
2005-09-20,263,23.2917
2005-09-21,264,24.1667
2005-09-22,265,22.2917
2005-09-23,266,20.3333
2005-09-24,267,25.1304
2005-09-25,268,22.1250
2005-09-26,269,48.8333
2005-09-27,270,69.5000
2005-09-28,271,50.0435
2005-09-29,272,43.8750
2005-09-30,273,30.2083
2005-10-01,274,19.9167
2005-10-02,275,12.1250
2005-10-03,276,16.9167
2005-10-04,277,14.6957
2005-10-05,278,15.9583
2005-10-06,279,16.0417
2005-10-07,280,19.5833
2005-10-08,281,18.0417
2005-10-09,282,20.5714
2005-10-10,283,22.1667
2005-10-11,284,26.6250
2005-10-12,285,25.7083
2005-10-13,286,23.9167
2005-10-14,287,22.6667
2005-10-15,288,15.8750
2005-10-16,289,13.0455
2005-10-17,290,21.7500
2005-10-18,291,17.7083
2005-10-19,292,18.1667
2005-10-20,293,19.7391
2005-10-21,294,28.7727
2005-10-22,295,28.2083
2005-10-23,296,25.1667
2005-10-24,297,31.9583
2005-10-25,298,29.5833
2005-10-26,299,30.2500
2005-10-27,300,28.9167
2005-10-28,301,22.6667
2005-10-29,302,20.6667
2005-10-30,303,22.4167
2005-10-31,304,21.5417
2005-11-01,305,25.6250
2005-11-02,306,20.5000
2005-11-03,307,21.1250
2005-11-04,308,19.0000
2005-11-05,309,28.4167
2005-11-06,310,23.4583
2005-11-07,311,23.8750
2005-11-08,312,24.0417
2005-11-09,313,20.6250
2005-11-10,314,20.6250
2005-11-11,315,15.6667
2005-11-12,316,24.1667
2005-11-13,317,14.8261
2005-11-14,318,15.8750
2005-11-15,319,26.0833
2005-11-16,320,21.8750
2005-11-17,321,22.5000
2005-11-18,322,29.4000
2005-11-19,323,14.9130
2005-11-20,324,15.7500
2005-11-21,325,24.6667
2005-11-22,326,19.0000
2005-11-23,327,17.5417
2005-11-24,328,17.1250
2005-11-25,329,28.8750
2005-11-26,330,22.8333
2005-11-27,331,14.8333
2005-11-28,332,16.2500
2005-11-29,333,28.7917
2005-11-30,334,33.7083
2005-12-01,335,31.5833
2005-12-02,336,27.4167
2005-12-03,337,17.3750
2005-12-04,338,15.7500
2005-12-05,339,18.9583
2005-12-06,340,20.8750
2005-12-07,341,22.8333
2005-12-08,342,19.4583
2005-12-09,343,24.6667
2005-12-10,344,20.9167
2005-12-11,345,16.7083
2005-12-12,346,22.4583
2005-12-13,347,20.2500
2005-12-14,348,19.7917
2005-12-15,349,18.0833
2005-12-16,350,16.6250
2005-12-17,351,21.5417
2005-12-18,352,21.0000
2005-12-19,353,15.2083
2005-12-20,354,18.6957
2005-12-21,355,17.5417
2005-12-22,356,18.5833
2005-12-23,357,17.4583
2005-12-24,358,16.4583
2005-12-25,359,16.3333
2005-12-26,360,14.4583
2005-12-27,361,18.7083
2005-12-28,362,17.4167
2005-12-29,363,14.7083
2005-12-30,364,17.0417
2005-12-31,365,21.0417
