#date,julian_day,pm10
2010-11-29,333,15.4583
2010-11-30,334,16.3333
2010-12-01,335,23.0833
2010-12-02,336,19.0000
2010-12-03,337,20.3333
2010-12-04,338,20.0833
2010-12-05,339,14.0000
2010-12-06,340,13.4583
2010-12-07,341,11.2917
2010-12-08,342,14.4167
2010-12-09,343,21.3333
2010-12-10,344,21.4583
2010-12-11,345,21.6250
2010-12-12,346,15.4583
2010-12-13,347,20.4167
2010-12-14,348,17.4583
2010-12-15,349,20.0417
2010-12-16,350,14.9167
2010-12-17,351,16.6667
2010-12-18,352,13.7500
2010-12-19,353,16.9167
2010-12-20,354,13.5000
2010-12-21,355,17.2917
2010-12-22,356,21.5000
2010-12-23,357,16.6667
2010-12-24,358,23.9167
2010-12-25,359,7.8333
2010-12-26,360,8.6250
2010-12-27,361,13.0833
2010-12-28,362,11.7917
2010-12-29,363,12.7500
2010-12-30,364,8.8750
2010-12-31,365,12.9167
